title,content
"日 '오미크론 정점' 지났나? 확진자 지속 감소… 사망자 증가는 변수


","[이미지출처=연합뉴스]일본 내 오미크론 유행이 정점을 지나며 확진자 수가 급감하고 있지만 사망자 수는 오히려 늘어나고 있다.21일 NHK에 따르면 일본의 코로나19 확진자는 이날 오후 6시 현재까지 5만1987명으로 집계됐다. 전날 7만1488명 대비 1만9501명이 줄었고, 일주일 전인 14일 6만142명에 비해서는 8155명 줄어든 수치다. 다만 사망자는 173명으로 전날(158명)보다 15명 늘어났다.지역별로 보면 도쿄도의 이날 신규 확진자는 8805명으로 지난달 24일 이후 약 1개월 만에 처음으로 1만명을 밑돌았다. 반면 사망자 수는 30명으로 올해 들어 가장 많은 환자가 사망했다.일본에서는 이달부터 5∼11세 어린이를 대상으로 한 코로나19 백신 접종이 시작할 예정이다. 이번 주부터 의료기관에 백신을 보낼 예정으로 희망하는 어린이에 한해 백신을 접종받을 수 있다. 


"
"러 ""우크라서 날아온 포탄에 국경초소 파괴""…우크라 ""거짓말하고 있다""


","EPA연합뉴스[서울경제] 러시아가 우크라이나 쪽에서 날아온 포탄 2발이 접경 지역인 러시아 남부 로스토프주의 국경수비대 시설에 떨어졌다고 밝혔다.21일(현지 시간) 워싱턴포스트(WP) 등 외신에 따르면 러시아 당국은 이날 우크라이나 쪽에서 포탄 2발이 로스타프주 국경초소에 떨어졌다고 밝혔다. 당국은 다만 인명피해는 발생하지 않았다고 덧붙였다. 이에 대해 우크라이나 측은 즉각 반박했다. 올렉산드르 트카첸코 우크라이나 정보정책 장관은 폭발에 대한 보도는 거짓이라고 주장했다. 그는 지난 주말에만 10건의 허위정보를 밝혀냈다며, ""우크라이나군은 어떠한 공격도 계획하지 않고 있다""고 강조했다. 트카첸코 장관은 친러시아 분리주의 지도자들에 의해 대규모 피난이 이뤄졌다는 것도 거짓이라고 덧붙였다. 러시아 당국은 돈바스 지역에서 대규모 피난이 이뤄지고 있다며 6만여명이 우크라이나 국경을 넘어 러시아로 넘어왔다고 밝힌 상태다.러시아 로스토프주는 우크라이나 돈바스 지역과 국경을 맞대고 있다. 최근 우크라이나를 둘러싼 전운이 고조되는 가운데 돈바스 지역에서는 우크라이나 정부군과 친러시아 분리주의 반군 간의 교전이 격화되고 있는 상태다. 


"
"정재원·김민석 '오륜 마크 머리에 달고'


","(인천공항=뉴스1) 민경석 기자 = 2022 베이징 동계올림픽 여정을 마무리한 대한민국 선수단 스피드 스케이팅 정재원(오른쪽)과 김민석이 21일 오후 인천국제공항 제2여객터미널을 통해 귀국하고 있다.우리나라는 금메달 2개, 은메달 5개, 동메달 2개를 따내며 종합 14위를 기록했다. 2022.2.21/뉴스1


"
"정재원·김민석 '환한 얼굴로'


","(인천공항=뉴스1) 민경석 기자 = 2022 베이징 동계올림픽 여정을 마무리한 대한민국 선수단 스피드 스케이팅 정재원(왼쪽)과 김민석이 21일 오후 인천국제공항 제2여객터미널을 통해 귀국해 메달을 목에 걸고 포즈를 취하고 있다. 우리나라는 금메달 2개, 은메달 5개, 동메달 2개를 따내며 종합 14위를 기록했다. 2022.2.21/뉴스1


"
"정재원·김민석 '메달 목에 걸고'


","(인천공항=뉴스1) 민경석 기자 = 2022 베이징 동계올림픽 여정을 마무리한 대한민국 선수단 스피드 스케이팅 정재원(왼쪽)과 김민석이 21일 오후 인천국제공항 제2여객터미널을 통해 귀국해 메달을 목에 걸고 포즈를 취하고 있다. 우리나라는 금메달 2개, 은메달 5개, 동메달 2개를 따내며 종합 14위를 기록했다. 2022.2.21/뉴스1


"
"'팀킴' 김경애 선수단복 뒷면 빼곡한 사인들


","(인천공항=뉴스1) 민경석 기자 = 2022 베이징 동계올림픽 여정을 마무리한 대한민국 선수단 '팀킴'의 김경애가 21일 오후 인천국제공항 제2여객터미널을 통해 귀국해 선수단복 상의 뒷면에 가득한 대표팀 선수들의 사인과 함께 포즈를 취하고 있다. 우리나라는 금메달 2개, 은메달 5개, 동메달 2개를 따내며 종합 14위를 기록했다. 2022.2.21/뉴스1


"
"정재원·김민석 '하트 속에 담긴 메달'


","(인천공항=뉴스1) 민경석 기자 = 2022 베이징 동계올림픽 여정을 마무리한 대한민국 선수단 스피드 스케이팅 정재원(왼쪽)과 김민석이 21일 오후 인천국제공항 제2여객터미널을 통해 귀국해 포즈를 취하고 있다.우리나라는 금메달 2개, 은메달 5개, 동메달 2개를 따내며 종합 14위를 기록했다. 2022.2.21/뉴스1


"
"정재원·김민석 '메달 하트'


","(인천공항=뉴스1) 민경석 기자 = 2022 베이징 동계올림픽 여정을 마무리한 대한민국 선수단 스피드 스케이팅 정재원(왼쪽)과 김민석이 21일 오후 인천국제공항 제2여객터미널을 통해 귀국해 포즈를 취하고 있다.우리나라는 금메달 2개, 은메달 5개, 동메달 2개를 따내며 종합 14위를 기록했다. 2022.2.21/뉴스1


"
"나란히 귀국하는 정재원·김민석


","(인천공항=뉴스1) 민경석 기자 = 2022 베이징 동계올림픽 여정을 마무리한 대한민국 선수단 스피드 스케이팅 정재원(오른쪽)과 김민석이 21일 오후 인천국제공항 제2여객터미널을 통해 귀국하고 있다.우리나라는 금메달 2개, 은메달 5개, 동메달 2개를 따내며 종합 14위를 기록했다. 2022.2.21/뉴스1


"
"정재원·김민석 '앙증맞은 오륜 마크'


","(인천공항=뉴스1) 민경석 기자 = 2022 베이징 동계올림픽 여정을 마무리한 대한민국 선수단 스피드 스케이팅 정재원(오른쪽)과 김민석이 21일 오후 인천국제공항 제2여객터미널을 통해 귀국하고 있다.우리나라는 금메달 2개, 은메달 5개, 동메달 2개를 따내며 종합 14위를 기록했다. 2022.2.21/뉴스1


"
"FRANCE EU INFORMAL MEETING OF TRANSPORT MINISTERS


","Informal meeting of European Transport Ministers at Le BourgetFrance's Junior Minister Transports Jean-Baptiste Djebbari (L) greets Luxembourg's counterpart Francois Bausch (R) as he arrives to attend the informal meeting of European transport ministers held at the Air and Space museum at Le Bourget, outside Paris, France, 21 February 2022.  EPA/IAN LANGSDON


"
"FRANCE EU INFORMAL MEETING OF TRANSPORT MINISTERS


","Informal meeting of European Transport Ministers at Le BourgetFrance's Junior Minister Transports Jean-Baptiste Djebbari (L) greets Slovenian counterpart Ales Mihelic (R) as he arrives to attend the informal meeting of European transport ministers held at the Air and Space museum at Le Bourget, outside Paris, France, 21 February 2022.  EPA/IAN LANGSDON


"
"FRANCE EU INFORMAL MEETING OF TRANSPORT MINISTERS


","Informal meeting of European Transport Ministers at Le BourgetFrance's Junior Minister Transports Jean-Baptiste Djebbari (L) greets Hungarian counterpart Peter Toth (R) as he arrives to attend the informal meeting of European transport ministers held at the Air and Space museum at Le Bourget, outside Paris, France, 21 February 2022.  EPA/IAN LANGSDON


"
"FRANCE EU INFORMAL MEETING OF TRANSPORT MINISTERS


","Informal meeting of European Transport Ministers at Le BourgetFrance's Junior Minister Transports Jean-Baptiste Djebbari (L) greets Austrian counterpart Leonore Gewessler (R) as she arrives to attend the informal meeting of European transport ministers held at the Air and Space museum at Le Bourget, outside Paris, France, 21 February 2022.  EPA/IAN LANGSDON


"
"INDIA CINEMA


","Film Gangubai Kathiawadi is presented in KolkataIndian Bollywood actress Alia Bhatt poses for photographers during a promotion campaign for the new movie 'Gangubai Kathiawadi' in Kolkata, Eastern India, 21 February 2022. The film based on a sex workers life is directed by Sanjay Leela Bhansali.  EPA/PIYAL ADHIKARY


"
"FRANCE EU INFORMAL MEETING OF TRANSPORT MINISTERS


","Informal meeting of European Transport Ministers at Le BourgetFrance's Junior Minister Transports Jean-Baptiste Djebbari (L) greets Spanish counterpart Raquel Sanchez Jimenez (R) as she arrives to attend the informal meeting of European transport ministers held at the Air and Space museum at Le Bourget, outside Paris, France, 21 February 2022.  EPA/IAN LANGSDON


"
"FRANCE EU INFORMAL MEETING OF TRANSPORT MINISTERS


","Informal meeting of European Transport Ministers at Le BourgetFrance's Junior Minister Transports Jean-Baptiste Djebbari (L) greets Greek counterpart Kostas Karamanlis (R) as he arrives to attend the informal meeting of  European transport ministers held at the Air and Space museum at Le Bourget, outside Paris, France, 21 February 2022.  EPA/IAN LANGSDON


"
"SPAIN DENMARK DIPLOMACY


","Danish Prime Minister Mette Frederiksen visits SpainSpanish Prime Minister Pedro Sanchez welcomes his Danish counterpart (not pictured) during their meeting held at Moncloa Palace in Madrid, Spain, 21 February 2022.  EPA/JUAN CARLOS HIDALGO


"
"Ukraine Tensions China Explainer


","4bb47bf4afa348cd99e30367430a1c3eIn this photo released by Xinhua News Agency, Chinese Foreign Minister Wang Yi delivers a keynote speech at the 58th Munich Security Conference (MSC) via video link from Beijing on Saturday, Feb. 19, 2022. Following this month’s meeting in Beijing between Russian leader Vladimir Putin and China’s Xi Jinping, speculation has risen over whether a new alliance could form between the two superpowers locked in competition with the U.S.(Shen Hong/Xinhua via AP) NO SALES, PHOTO RELEASED BY XINHUA NEWS AGENCY


"
"INDIA CINEMA


","Film Gangubai Kathiawadi is presented in KolkataIndian Bollywood actress Alia Bhatt speaks to the media during a promotion campaign for the new movie 'Gangubai Kathiawadi' in Kolkata, Eastern India, 21 February 2022. The film based on a sex workers life is directed by Sanjay Leela Bhansali.  EPA/PIYAL ADHIKARY


"
"동계올림픽 선수단 본진 베이징서 귀국…17일간의 열전 마무리


","2022 베이징 동계올림픽 대표팀이 21일 오후 인천공항을 통해 귀국해 이기흥 대한체육회장으로부터 꽃다발을 받은 뒤 기념촬영을 하고 있다. 연합뉴스2022 베이징 동계올림픽에서 17일 동안 열전을 펼친 대한민국 올림픽 대표팀의 선수단 본진이 21일 오후 8시 인천국제공항을 통해 귀국했다.쇼트트랙, 피겨스케이팅 등 앞서 경기 일정을 마친 선수들이 먼저 국내로 돌아온 가운데, 이날 귀국길에는 이기흥 대한체육회장과 윤홍근 한국 선수단장, 스피드스케이팅과 컬링, 봅슬레이 선수단 등 약 50여명의 선수와 임원이 함께했다. 남자 스피드스케이팅 500m에서 은메달을 딴 차민규가 폐막식에 이어 다시 태극기를 들고 입국장에 등장했고, 귀국 예정시간 이전부터 선수단을 기다리던 팬들이 박수와 환호로 이들을 맞았다.이날 대한체육회가 마련한 환영행사는 코로나19 상황을 감안해 간소하게 진행됐다. 황희 문화체육관광부 장관이 윤홍근 선수단장에게, 이기흥 회장은 선수들 대표로 나선 컬링 김은정(강릉시청)과 차민규에게 꽃다발을 전달했다. 대회 참가 결과를 보고한 윤홍근 단장은 선수들의 투혼을 하나하나 되짚은 뒤 ""이번 대회 장점과 보완점을 파악하고 선진 시스템과 과학적인 훈련 방식 등을 도입하겠다. 세대교체와 함께 선택과 집중을 통해 신규 종목을 전략적으로 공략하겠다""고 말했다.이번 올림픽에서 한국은 금메달 2개, 은메달 5개, 동메달 2개를 획득하면서 대회 전 목표인 '금메달 1∼2개로 종합 15위 내 진입'을 달성했다. 지난 2018 평창 동계올림픽에 비하면 전체 메달 갯수는 절반으로 줄었으나, 편파 판정 논란 등 여러 악조건 속에서 쇼트트랙과 스피드스케이팅에서는 기대 이상의 성적을 거뒀다. 또 각 종목 별로 선수들이 최선을 다하며 대회를 즐기는 모습은 많은 감동과 재미를 선사했다. 짧은 행사를 마친 선수단은 격리 시설로 이동, 코로나19 진단 검사를 받고 다음 날 자택으로 이동한다.


"
"INDIA CINEMA


","Film Gangubai Kathiawadi is presented in KolkataIndian Bollywood actress Alia Bhatt speaks to the media during a promotion campaign for the new movie 'Gangubai Kathiawadi' in Kolkata, Eastern India, 21 February 2022. The film based on a sex workers life is directed by Sanjay Leela Bhansali.  EPA/PIYAL ADHIKARY


"
"Germany Storm


","92c32ac3e0384efd8970c41396fcb11aA car is destroyed by a fallen tree after a storm in Schwerin, Germany, Monday, Feb. 21, 2022. A series of storms have hit northern Europe in recent days.( Jens Buettner/dpa via AP)


"
